ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,,,ECG_DATA_STORE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.765
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15
